time_sec,goal_position_rad,input_voltage_V,torque_enable,m3_position_rad,m3_velocity_rad_s,m3_pwm_fraction,m3_current_A,m3_motor_torque_Nm,m3_friction_torque_Nm,m3_friction_limit_Nm
0.151,0.18417336253946426,12.0,1,0.13179495523787782,1.1735058291236766,0.23320743204959596,0.08509688766734547,0.18858931334068865,-0.19434532542124183,0.19434532542124183
0.152,0.18417336253946426,12.0,1,0.13296978549508048,1.1748302572026512,0.22827256297855683,0.05835720429112731,0.12932958404739855,-0.18495571096334884,0.18495571096334884
0.153,0.18417336253946426,12.0,1,0.13414425991525247,1.1744744201719786,0.2233212088110775,0.03313444668134589,0.0734316226932534,-0.1760952512049775,0.1760952512049775
0.154,0.18417336253946426,12.0,1,0.13531679443087605,1.1725345156235611,0.21836107214335163,0.009376661869347321,0.020780292579920055,-0.175666250434249,0.175666250434249
0.155,0.18417336253946426,12.0,1,0.13648562885823287,1.1688344273568256,0.2133976828642478,-0.01271968509237015,-0.028189006005214682,-0.1834358528948933,0.1834358528948933
0.156,0.18417336253946426,12.0,1,0.1376488495731469,1.163220714914024,0.20843745994121557,-0.03297515912887932,-0.0730786141289353,-0.19056302382508938,0.19056302382508938
0.157,0.18417336253946426,12.0,1,0.1388047032619802,1.1558536888332749,0.20348950513877986,-0.05149561767485236,-0.11412313004111989,-0.19708459483889149,0.19708459483889149
0.158,0.18417336253946426,12.0,1,0.1399515876830143,1.1468844210341158,0.1985621849396714,-0.06838190568517599,-0.15154604347585018,-0.20303565720383604,0.20303565720383604
0.159,0.18417336253946426,12.0,1,0.14108804286596008,1.1364551829457736,0.19366317230677288,-0.0837300577624302,-0.18556018360060766,-0.20844963187262244,0.20844963187262244
0.16,0.19328788450286472,12.0,1,0.14221274273190124,1.1246998659411587,0.22719496983093035,0.10059031533895739,0.22292540912488437,-0.19919650030098296,0.19919650030098296
0.161,0.19328788450286472,12.0,1,0.14333988778118653,1.1271450492852888,0.22247297320570095,0.0738810412765537,0.16373307209197696,-0.189820112749806,0.189820112749806
0.162,0.19328788450286472,12.0,1,0.14446779902303927,1.1279112418527293,0.2177297785048042,0.04866314659585552,0.1078458878235957,-0.1809639093214806,0.1809639093214806
0.163,0.19328788450286472,12.0,1,0.1455948920589909,1.1270930359516123,0.21297307253703696,0.02488612736572096,0.055151930937319085,-0.1726103576245031,0.1726103576245031
0.164,0.19328788450286472,12.0,1,0.14671967385886853,1.124781799877624,0.20821012270964387,0.0025003883415254152,0.005541289856060031,-0.17866992149860228,0.17866992149860228
