time_sec,goal_position_rad,input_voltage_V,torque_enable,m3_position_rad,m3_velocity_rad_s,m3_pwm_fraction,m3_current_A,m3_motor_torque_Nm,m3_friction_torque_Nm,m3_friction_limit_Nm
0.134,-0.009065759099014529,12.0,1,-0.0011083614120135285,-0.05565250714887012,-0.03411668184272018,-0.123070588122871,-0.27274555324816346,0.21457550001648862,0.21457550001648862
0.135,-0.009065759099014529,12.0,1,-0.0011660023626136227,-0.057640950600094075,-0.03389514835155835,-0.12003103000545207,-0.2660093705987583,0.21351216793392086,0.21351216793392086
0.136,-0.009065759099014529,12.0,1,-0.0012254397568242765,-0.05943739421065386,-0.033663992233755866,-0.11712485415698821,-0.25956878595773614,0.21249526525664716,0.21249526525664716
0.137,-0.009065759099014529,12.0,1,-0.001286490078072965,-0.061050321248688484,-0.033424077361591684,-0.11434843214470587,-0.2534157580951058,0.2115235361705598,0.2115235361705598
0.138,-0.009065759099014529,12.0,1,-0.0013489780604802961,-0.062487982407331256,-0.03317623036151484,-0.11169816499561845,-0.24754231106882196,0.21059573469531884,0.21059573469531884
0.139,-0.009065759099014529,12.0,1,-0.001412736458263818,-0.0637583977835218,-0.0329212416067245,-0.10917048643417443,-0.24194054139996918,0.20971062582605107,0.20971062582605107
0.14,-0.010508294967761827,12.0,1,-0.0014776058173228837,-0.06486935905906574,-0.03873663711264536,-0.13813400700991965,-0.30612867573763347,0.21981005024902125,0.21981005024902125
0.14100000000000001,-0.010508294967761827,12.0,1,-0.0015454238978860385,-0.06781808056315475,-0.038482509809464535,-0.13401061130164305,-0.29699052290300015,0.21836811420035263,0.21836811420035263
0.14200000000000002,-0.010508294967761827,12.0,1,-0.0016159300984162233,-0.07050620053018491,-0.03821426938594995,-0.13006282270324543,-0.2882415455738128,0.21698728840802947,0.21698728840802947
0.14300000000000002,-0.010508294967761827,12.0,1,-0.0016888749905171446,-0.07294489210092128,-0.037933086162018556,-0.12628603022614224,-0.2798715250077083,0.21566597786095323,0.21566597786095323
0.14400000000000002,-0.010508294967761827,12.0,1,-0.0017640200231613939,-0.0751450326442492,-0.037640081470320656,-0.12267565197924038,-0.27187030694736014,0.21440259711462922,0.21440259711462922
0.145,-0.010508294967761827,12.0,1,-0.0018411372289095645,-0.07711720574817062,-0.03733632891511986,-0.1192271397697784,-0.2642278118167306,0.21319557191175356,0.21319557191175356
0.146,-0.010508294967761827,12.0,1,-0.0019200089324082218,-0.07887170349865728,-0.03702285562465402,-0.11593598339605667,-0.25693404423449756,0.21204334069520445,0.21204334069520445
0.147,-0.010508294967761827,12.0,1,-0.0020004274614350724,-0.08041852902685052,-0.03670064349563827,-0.11279771464374767,-0.24997910187056427,0.2109443560175015,0.2109443560175015
0.148,-0.010508294967761827,12.0,1,-0.002082194860740915,-0.08176739930584272,-0.03637063042865765,-0.10980791099721193,-0.2433531836709727,0.20989708585070477,0.20989708585070477
0.149,-0.010508294967761827,12.0,1,-0.002165122608919918,-0.0829277481790031,-0.03603371155328094,-0.10696219907698384,-0.23704659747596235,0.20890001480063577,0.20890001480063577
0.15,-0.01205589654121674,12.0,1,-0.0022490313385224404,-0.08390872960252206,-0.042210107083194615,-0.13791335848714653,-0.30563968072806175,0.2196917363397733,0.2196917363397733
